brand,model,form_factor,frequency_response,has_microphone,is_wireless,type,color,price
panasonic,rp-hje125-v,earbud,"{'min': 10.0, 'max': 24000.0, 'default': none}",False,False,closed,purple,0.0
panasonic,rp-hje125-w,earbud,"{'min': 10.0, 'max': 24000.0, 'default': none}",False,False,closed,purple,0.0
panasonic,rp-hje125-y,earbud,"{'min': 10.0, 'max': 24000.0, 'default': none}",False,False,closed,yellow,0.0
panasonic,rp-hje125-z,earbud,"{'min': 10.0, 'max': 24000.0, 'default': none}",False,False,closed,blue,0.0
panasonic,rp-hje140-a,earbud,"{'min': 6.0, 'max': 25000.0, 'default': none}",False,False,closed,blue,0.0
panasonic,rp-hje140-d,earbud,"{'min': 6.0, 'max': 25000.0, 'default': none}",False,False,closed,orange / white,0.0
panasonic,rp-hje140-g,earbud,"{'min': 6.0, 'max': 25000.0, 'default': none}",False,False,closed,green,0.0
panasonic,rp-hje140-k,earbud,"{'min': 6.0, 'max': 25000.0, 'default': none}",False,False,closed,black,0.0
panasonic,rp-hje140-r,earbud,"{'min': 6.0, 'max': 25000.0, 'default': none}",False,False,closed,red,0.0
panasonic,rp-hje180-w,in ear,"{'min': 6.0, 'max': 25000.0, 'default': none}",False,False,closed,white,0.0
panasonic,rp-hje190-a,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",False,False,closed,black / blue,0.0
panasonic,rp-hje190-k,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",True,False,closed,black,0.0
panasonic,rp-hje190-n,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",False,False,closed,black / gold,0.0
panasonic,rp-hje190-r,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",False,False,closed,black / red,0.0
panasonic,rp-hje190-s,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",False,False,closed,black / silver,0.0
panasonic,rp-hje190-v,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",False,False,closed,black / purple,0.0
panasonic,rp-hje190-w,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",False,False,closed,white,0.0
panasonic,rp-hje280-a,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",False,False,closed,black / blue,0.0
panasonic,rp-hje280-d,earbud,"{'min': 6.0, 'max': 25000.0, 'default': none}",False,False,closed,orange,0.0
panasonic,rp-hje280-g,earbud,"{'min': 6.0, 'max': 25000.0, 'default': none}",False,False,closed,green,0.0
panasonic,rp-hje280-k,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",False,False,closed,black,0.0
panasonic,rp-hje280-p,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",False,False,closed,white / pink,0.0
panasonic,rp-hje280-r,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",False,False,closed,black / red,0.0
panasonic,rp-hje280-s,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",False,False,closed,black / silver,0.0
panasonic,rp-hje290-a,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",False,False,closed,green / black,0.0
panasonic,rp-hje290-k,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",False,False,closed,black,0.0
panasonic,rp-hje290-p,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",False,False,closed,pink,0.0
panasonic,rp-hje290-r,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",False,False,closed,red,0.0
panasonic,rp-hje290-w,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",False,False,closed,white,0.0
panasonic,rp-hje295-k,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",False,False,closed,black,0.0
panasonic,rp-hje355-a,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",False,False,closed,black / silver,0.0
panasonic,rp-hje355-k,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",False,False,closed,black,0.0
panasonic,rp-hje355-r,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",False,False,closed,red,0.0
panasonic,rp-hje355-w,in ear,"{'min': 6.0, 'max': 24000.0, 'default': none}",False,False,closed,white,0.0
panasonic,rp-hje450-k,in ear,"{'min': 6.0, 'max': 26000.0, 'default': none}",False,False,closed,black,0.0
panasonic,rp-hje450-r,earbud,"{'min': 6.0, 'max': 26000.0, 'default': none}",False,False,closed,black / red,0.0
panasonic,rp-hje450-w,in ear,"{'min': 6.0, 'max': 26000.0, 'default': none}",False,False,closed,white,0.0
panasonic,rp-hje450p-r,in ear,"{'min': 6.0, 'max': 26000.0, 'default': none}",False,False,closed,red / black,0.0
panasonic,rp-hje450p-w,in ear,"{'min': 6.0, 'max': 26000.0, 'default': none}",False,False,closed,white,0.0
panasonic,rp-hs200-d,in ear,"{'min': 10.0, 'max': 22000.0, 'default': none}",False,False,closed,black / orange,0.0
panasonic,rp-hs220-a,earbud,"{'min': 10.0, 'max': 22000.0, 'default': none}",False,False,closed,black / blue,0.0
panasonic,rp-hs220-d,earbud,"{'min': 10.0, 'max': 22000.0, 'default': none}",False,False,closed,black / orange,0.0
panasonic,rp-hs220-g,earbud,"{'min': 10.0, 'max': 22000.0, 'default': none}",False,False,closed,black / green,0.0
panasonic,rp-hs220-k,earbud,"{'min': 10.0, 'max': 22000.0, 'default': none}",False,False,closed,black,0.0
panasonic,rp-hs220-p,earbud,"{'min': 10.0, 'max': 22000.0, 'default': none}",False,False,closed,black / pink,0.0
panasonic,rp-hs220-r,earbud,"{'min': 10.0, 'max': 22000.0, 'default': none}",False,False,closed,black / red,0.0
panasonic,rp-hs220-s,earbud,"{'min': 10.0, 'max': 22000.0, 'default': none}",False,False,closed,black / silver,0.0
panasonic,rp-hs33-d,earbud,"{'min': 14.0, 'max': 24000.0, 'default': none}",False,False,closed,black / orange,0.0
panasonic,rp-hs33g,earbud,"{'min': 14.0, 'max': 24000.0, 'default': none}",False,False,closed,black / green,0.0
panasonic,rp-hsc200-k,earbud,"{'min': 10.0, 'max': 22000.0, 'default': none}",False,False,closed,black / silver,0.0
panasonic,rp-hsc200-w,earbud,"{'min': 10.0, 'max': 22000.0, 'default': none}",True,False,closed,white / silver,0.0
panasonic,rp-ht21,supra-aural,"{'min': 16.0, 'max': 22000.0, 'default': none}",False,False,closed,black / silver,0.0
panasonic,rp-ht227,circumaural,"{'min': 18.0, 'max': 22000.0, 'default': none}",False,False,closed,black / silver,0.0
panasonic,rp-htf295,circumaural,"{'min': 18.0, 'max': 22000.0, 'default': none}",False,False,closed,black,0.0
panasonic,rp-htf295-k,circumaural,"{'min': 10.0, 'max': 27000.0, 'default': none}",False,False,semi-open,black,0.0
panasonic,rp-htf600-s,circumaural,"{'min': 10.0, 'max': 28000.0, 'default': none}",False,False,closed,black / silver,0.0
panasonic,rp-htf890-s,circumaural,"{'min': 5.0, 'max': 30000.0, 'default': none}",False,False,open,black / silver,0.0
panasonic,rp-htx7-a1,circumaural,"{'min': 5.0, 'max': 30000.0, 'default': none}",False,False,closed,black / blue,0.0
panasonic,rp-htx7-c1,circumaural,"{'min': 5.0, 'max': 30000.0, 'default': none}",False,False,closed,black / white,0.0
panasonic,rp-htx7-g1,circumaural,"{'min': 7.0, 'max': 22000.0, 'default': none}",False,False,closed,black / green,0.0
panasonic,rp-htx7-k1,circumaural,"{'min': 7.0, 'max': 22000.0, 'default': none}",False,False,closed,black / silver,0.0
panasonic,rp-htx7-w1,circumaural,"{'min': 7.0, 'max': 22000.0, 'default': none}",False,False,closed,black / white,0.0
panasonic,rp-htx7p1,circumaural,"{'min': 7.0, 'max': 22000.0, 'default': none}",False,False,closed,black / pink,0.0
panasonic,rp-htx7r1,circumaural,"{'min': 7.0, 'max': 22000.0, 'default': none}",False,False,closed,black / red,0.0
panasonic,rp-hv094-b,earbud,"{'min': 7.0, 'max': 22000.0, 'default': none}",False,False,closed,black,0.0
panasonic,rp-hv096-k,earbud,"{'min': 7.0, 'max': 22000.0, 'default': none}",False,False,closed,black,0.0
panasonic,rp-hv154-k,earbud,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,black,0.0
panasonic,rp-hv21-a,earbud,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,blue / white,0.0
panasonic,rp-hv21-g,earbud,"{'min': 10.0, 'max': 25000.0, 'default': none}",True,False,closed,green / white,0.0
panasonic,rp-hv21-p,earbud,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,pink / white,0.0
panasonic,rp-hv21-w,earbud,"{'min': 10.0, 'max': 25000.0, 'default': none}",True,False,closed,white,0.0
panasonic,rp-hv21-v,in ear,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,white / purple,0.0
panasonic,rp-hv21k,earbud,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,black,0.0
panasonic,rp-hv21r,earbud,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,red / white,0.0
panasonic,rp-hv41-d,in ear,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,orange,0.0
panasonic,rp-hv41-g,in ear,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,green,0.0
panasonic,rp-hv41-k,in ear,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,black / gray,0.0
panasonic,rp-hv41-p,in ear,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,pink,0.0
panasonic,rp-hv41-pb,in ear,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,red,0.0
panasonic,rp-hv41-v,in ear,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,purple,0.0
panasonic,rp-hv41-w,in ear,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,white,0.0
panasonic,rp-hv41a,in ear,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,blue,0.0
panasonic,rp-hx35-k,supra-aural,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,black / silver,0.0
panasonic,rp-hx35-r,supra-aural,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,black / red,0.0
panasonic,rp-hx35-v,supra-aural,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,black / purple,0.0
panasonic,rp-hx35-w,supra-aural,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,white,0.0
panasonic,rp-hx40-a,supra-aural,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,blue / white,0.0
panasonic,rp-hx40-g,supra-aural,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,green / white,0.0
panasonic,rp-hx40-k,supra-aural,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,black / silver,0.0
panasonic,rp-hx40-pk,supra-aural,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,pink / black,0.0
panasonic,rp-hx40-pw,supra-aural,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,pink / white,0.0
panasonic,rp-hx40-w,supra-aural,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,white,0.0
panasonic,rp-hx650-k,circumaural,"{'min': 10.0, 'max': 30000.0, 'default': none}",False,False,closed,black,0.0
panasonic,rp-hxc40-k,supra-aural,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,black / silver,0.0
panasonic,rp-hxd3w-k,supra-aural,"{'min': 10.0, 'max': 25000.0, 'default': none}",False,False,closed,black / silver,0.0
panasonic,rp-hxd5c-k,supra-aural,"{'min': 8.0, 'max': 26000.0, 'default': none}",False,False,closed,black / red,0.0
panasonic,rp-hxd5c-w,supra-aural,"{'min': 8.0, 'max': 26000.0, 'default': none}",False,False,closed,white,0.0
panasonic,rp-tcm125-a,in ear,"{'min': 10.0, 'max': 24000.0, 'default': none}",False,False,closed,blue,0.0
panasonic,rp-tcm125-k,in ear,"{'min': 10.0, 'max': 24000.0, 'default': none}",False,False,closed,black / silver,0.0
panasonic,rp-tcm125-p,in ear,"{'min': 10.0, 'max': 24000.0, 'default': none}",False,False,closed,pink,0.0
panasonic,rp-tcm125-w,in ear,"{'min': 10.0, 'max': 24000.0, 'default': none}",False,False,closed,white,0.0
panasonic,rpdjs200w,supra-aural,"{'min': 10.0, 'max': 24000.0, 'default': none}",False,False,closed,white,0.0
panasonic,rphje120r,in ear,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,red / white,0.0
panasonic,rphjx20-k,in ear,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black,0.0
panasonic,rphjx5-r,in ear,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black / red,0.0
panasonic,rphjx5-s,in ear,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black / silver,0.0
panasonic,rpht360,circumaural,"{'min': 10.0, 'max': 27000.0, 'default': none}",False,False,closed,black / silver,0.0
panasonic,rphv108w,earbud,"{'min': 10.0, 'max': 27000.0, 'default': none}",False,False,closed,white,0.0
patriot,v360,circumaural,"{'min': 10.0, 'max': 27000.0, 'default': none}",True,False,closed,black / red,0.0
perixx,ax-1000b,circumaural,"{'min': 10.0, 'max': 27000.0, 'default': none}",False,False,closed,black / red,0.0
perixx,ax-2000b,circumaural,"{'min': 10.0, 'max': 27000.0, 'default': none}",True,False,closed,black / red,0.0
perixx,ax-5000,circumaural,"{'min': 10.0, 'max': 27000.0, 'default': none}",True,False,closed,black / white,0.0
philips,fidelio l2,circumaural,"{'min': 10.0, 'max': 27000.0, 'default': none}",True,False,open,black / red,0.0
philips,fidelio x2hr/00,circumaural,"{'min': 5.0, 'max': 40000.0, 'default': none}",False,False,open,black,0.0
philips,hs430,supra-aural,"{'min': 12.0, 'max': 20000.0, 'default': none}",False,False,closed,black / blue,0.0
philips,lfh2236/00,supra-aural,"{'min': 18.0, 'max': 20000.0, 'default': none}",False,False,closed,black / silver,0.0
philips,performance ph805bk,circumaural,"{'min': 18.0, 'max': 20000.0, 'default': none}",True,True,closed,black,0.0
philips,shb4000,supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,True,closed,black,0.0
philips,shb4000wt,supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,True,closed,black / silver,0.0
philips,shb7000/bk,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,True,closed,black / red,0.0
philips,shb7000/wt,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",True,True,closed,blue / white,0.0
philips,shb9100bk,supra-aural,"{'min': 18.0, 'max': 21000.0, 'default': none}",False,True,closed,black / silver,0.0
philips,shb9100rd,supra-aural,"{'min': 18.0, 'max': 21000.0, 'default': none}",False,True,closed,black / red,0.0
philips,shb9100wt,supra-aural,"{'min': 18.0, 'max': 21000.0, 'default': none}",False,True,closed,black / white,0.0
philips,she2100bk28,earbud,"{'min': 12.0, 'max': 22000.0, 'default': none}",False,False,closed,black,0.0
philips,she2100bl28,earbud,"{'min': 12.0, 'max': 22000.0, 'default': none}",False,False,closed,black,0.0
philips,she2100gy28,earbud,"{'min': 12.0, 'max': 22000.0, 'default': none}",False,False,closed,black / silver,0.0
philips,she2100pk28,earbud,"{'min': 12.0, 'max': 22000.0, 'default': none}",False,False,closed,pink / white,0.0
philips,she2100pp28,earbud,"{'min': 12.0, 'max': 22000.0, 'default': none}",False,False,closed,purple,0.0
philips,she2100wt28,earbud,"{'min': 12.0, 'max': 22000.0, 'default': none}",False,False,closed,silver,0.0
philips,she2105bk/28,earbud,"{'min': 12.0, 'max': 22000.0, 'default': none}",False,False,closed,black,0.0
philips,she2105pk/28,earbud,"{'min': 12.0, 'max': 22000.0, 'default': none}",False,False,closed,pink / white,0.0
philips,she2105wt/28,earbud,"{'min': 12.0, 'max': 22000.0, 'default': none}",False,False,closed,white,0.0
philips,she2640,earbud,"{'min': 12.0, 'max': 22000.0, 'default': none}",False,False,closed,black / silver,0.0
philips,she2640/27,earbud,"{'min': 12.0, 'max': 22000.0, 'default': none}",False,False,closed,black / silver,0.0
philips,she2641/27,earbud,"{'min': 12.0, 'max': 22000.0, 'default': none}",False,False,closed,black / silver,0.0
philips,she2648/27,earbud,"{'min': 12.0, 'max': 22000.0, 'default': none}",False,False,closed,pink / white,0.0
philips,she2650/28,earbud,"{'min': 12.0, 'max': 22000.0, 'default': none}",False,False,closed,black,0.0
philips,she3575bb/28,in ear,"{'min': 12.0, 'max': 23500.0, 'default': none}",True,False,closed,blue,0.0
philips,she3575bk/28,in ear,"{'min': 12.0, 'max': 23500.0, 'default': none}",False,False,closed,pink,0.0
philips,she3590bk/10,in ear,"{'min': 12.0, 'max': 23500.0, 'default': none}",True,False,closed,black / silver,0.0
philips,she3590bl/10,in ear,"{'min': 12.0, 'max': 23500.0, 'default': none}",True,False,closed,blue / white,0.0
philips,she3590gy/10,in ear,"{'min': 12.0, 'max': 23500.0, 'default': none}",True,False,closed,gray / white,0.0
philips,she3590pk/10,in ear,"{'min': 12.0, 'max': 23500.0, 'default': none}",True,False,closed,pink / white,0.0
philips,she3590pp/10,in ear,"{'min': 12.0, 'max': 23500.0, 'default': none}",True,False,closed,white / purple,0.0
philips,she3590wt/10,in ear,"{'min': 12.0, 'max': 23500.0, 'default': none}",False,False,closed,white,0.0
philips,she3595bk/28,in ear,"{'min': 12.0, 'max': 23500.0, 'default': none}",True,False,closed,black / silver,0.0
philips,she3595bl/28,in ear,"{'min': 12.0, 'max': 23500.0, 'default': none}",True,False,closed,blue / white,0.0
philips,she3595pk/28,in ear,"{'min': 12.0, 'max': 23500.0, 'default': none}",True,False,closed,pink / white,0.0
philips,she3595wt28,in ear,"{'min': 12.0, 'max': 23500.0, 'default': none}",True,False,closed,white,0.0
philips,she7000wt/28,in ear,"{'min': 8.0, 'max': 23500.0, 'default': none}",False,False,closed,pink / white,0.0
philips,she7005a/28,in ear,"{'min': 8.0, 'max': 23500.0, 'default': none}",False,False,closed,black,0.0
philips,she9550/28,in ear,"{'min': 6.0, 'max': 23500.0, 'default': none}",False,False,closed,black / yellow,0.0
philips,shg7980,circumaural,"{'min': 6.0, 'max': 23500.0, 'default': none}",True,False,closed,black / red,0.0
philips,shh4506-28,earbud,"{'min': 6.0, 'max': 23500.0, 'default': none}",True,False,closed,black,0.0
philips,shl1601,supra-aural,"{'min': 6.0, 'max': 23500.0, 'default': none}",False,False,closed,pink,0.0
philips,shl3000/28,supra-aural,"{'min': 6.0, 'max': 23500.0, 'default': none}",True,False,closed,black,0.0
philips,shl3000wt/28,circumaural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,black / white,0.0
philips,shl3095bk/94,supra-aural,"{'min': 10.0, 'max': 22000.0, 'default': none}",True,False,closed,black,0.0
philips,shl3100blk,circumaural,"{'min': 18.0, 'max': 20000.0, 'default': none}",False,False,closed,black / red,0.0
philips,shl5200wt/28,supra-aural,"{'min': 20.0, 'max': 20000.0, 'default': none}",False,False,closed,white,0.0
philips,shl5305bk/28,supra-aural,"{'min': 18000.0, 'max': 21600.0, 'default': none}",True,False,closed,black,0.0
philips,shl5305rd/28,supra-aural,"{'min': 18000.0, 'max': 21600.0, 'default': none}",True,False,closed,black / red,0.0
