brand,model,capacity,price_per_gb,storage_type,platter_rpm,cache_amount,form_factor,interface,price
TCSunBow,X3,{'total': 480000000000},"['USD', '0.094']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '44.99']"
Team,CARDEA ZERO Z440,{'total': 1000000000000},"['USD', '0.175']",SSD,,,M.2-2280,M.2 (M),"['USD', '174.99']"
Team,CX2,{'total': 512000000000},"['USD', '0.094']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '47.99']"
Team,DARK L3,{'total': 60000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Team,DELTA PHANTOM Gaming RGB,{'total': 500000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Team,GX1,{'total': 960000000000},"['USD', '0.085']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '81.99']"
Team,GX2,{'total': 256000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Team,L3 EVO,{'total': 240000000000},"['USD', '0.104']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '24.99']"
Team,L5 LITE,{'total': 120000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Team,L5 LITE 3D,{'total': 120000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Team,L7 EVO,{'total': 120000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Team,MP32,{'total': 512000000000},"['USD', '0.00']",SSD,,,M.2-2280,M.2 (B+M),"['USD', '0.00']"
Team,MP33,{'total': 128000000000},"['USD', '0.00']",SSD,,,M.2-2280,M.2 (M),"['USD', '0.00']"
Team,MP34,{'total': 512000000000},"['USD', '0.115']",SSD,,,M.2-2280,M.2 (M),"['USD', '58.99']"
Team,MS30,{'total': 128000000000},"['USD', '0.156']",SSD,,,M.2-2280,M.2 (B+M),"['USD', '19.99']"
Team,P30,{'total': 480000000000},"['USD', '0.00']",SSD,,,M.2-2280,M.2 (M),"['USD', '0.00']"
Team,T-FORCE DELTA RGB,{'total': 1000000000000},"['USD', '0.245']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '244.75']"
Team,T-FORCE Delta Max RGB,{'total': 250000000000},"['USD', '0.220']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '54.99']"
Team,T-Force Cardea,{'total': 512000000000},"['USD', '0.162']",SSD,,,M.2-2280,M.2 (M),"['USD', '82.99']"
Team,T-Force Cardea Zero Z340,{'total': 1000000000000},"['USD', '0.120']",SSD,,,M.2-2280,M.2 (M),"['USD', '119.99']"
Team,T-Force VULCAN,{'total': 1000000000000},"['USD', '0.099']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '98.99']"
Team,T-Force Vulcan G,{'total': 512000000000},"['USD', '0.090']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '45.99']"
Team,Ultra L5,{'total': 240000000000},"['USD', '0.00']",SSD,,,"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Timetec,MTFDDAV480MBF,{'total': 480000000000},"['USD', '0.00']",SSD,,,M.2-2280,M.2 (B+M),"['USD', '0.00']"
Toshiba,AL13SEB600,{'total': 600000000000},"['USD', '0.079']",HDD,10500.0,{'total': 64000000},"2.5""",SAS 6 Gb/s,"['USD', '47.62']"
Toshiba,DT01ACA050,{'total': 500000000000},"['USD', '0.168']",HDD,7200.0,{'total': 32000000},"3.5""",SATA 6 Gb/s,"['USD', '84.00']"
Toshiba,DT01ACA100,{'total': 1000000000000},"['USD', '0.00']",HDD,7200.0,{'total': 32000000},"3.5""",SATA 6 Gb/s,"['USD', '0.00']"
Toshiba,DT01ACA200,{'total': 2000000000000},"['USD', '0.036']",HDD,7200.0,{'total': 64000000},"3.5""",SATA 6 Gb/s,"['USD', '72.39']"
Toshiba,DT01ACA300,{'total': 3000000000000},"['USD', '0.045']",HDD,7200.0,{'total': 64000000},"3.5""",SATA 6 Gb/s,"['USD', '135.99']"
Toshiba,HDD2J92,{'total': 640000000000},"['USD', '0.00']",HDD,5400.0,{'total': 8000000},"2.5""",SATA 3 Gb/s,"['USD', '0.00']"
Toshiba,HDD2K12,{'total': 750000000000},"['USD', '0.00']",HDD,5400.0,{'total': 8000000},"2.5""",SATA 3 Gb/s,"['USD', '0.00']"
Toshiba,HDD3A01,{'total': 2000000000000},"['USD', '0.080']",HDD,7200.0,{'total': 16000000},"3.5""",SAS 6 Gb/s,"['USD', '159.99']"
Toshiba,HDD3A02,{'total': 1000000000000},"['USD', '0.145']",HDD,7200.0,{'total': 16000000},"3.5""",SAS 6 Gb/s,"['USD', '145.00']"
Toshiba,HDD3B03,{'total': 2000000000000},"['USD', '0.00']",HDD,7200.0,{'total': 64000000},"3.5""",SAS 6 Gb/s,"['USD', '0.00']"
Toshiba,HDD3B04,{'total': 1000000000000},"['USD', '0.00']",HDD,7200.0,{'total': 64000000},"3.5""",SAS 6 Gb/s,"['USD', '0.00']"
Toshiba,HDEPR11GEA51,{'total': 4000000000000},"['USD', '0.049']",HDD,7200.0,{'total': 128000000},"3.5""",SATA 6 Gb/s,"['USD', '197.26']"
Toshiba,HDEPR13GEA51,{'total': 2000000000000},"['USD', '0.060']",HDD,7200.0,{'total': 64000000},"3.5""",SATA 6 Gb/s,"['USD', '119.73']"
Toshiba,HDEPS10GEA51F,{'total': 6000000000000},"['USD', '0.044']",HDD,7200.0,{'total': 128000000},"3.5""",SATA 6 Gb/s,"['USD', '261.20']"
Toshiba,HDETR11,{'total': 4000000000000},"['USD', '0.00']",HDD,7200.0,{'total': 128000000},"3.5""",SATA 6 Gb/s,"['USD', '0.00']"
Toshiba,HDETS10,{'total': 6000000000000},"['USD', '0.00']",HDD,7200.0,,"3.5""",SATA 6 Gb/s,"['USD', '0.00']"
Toshiba,HDKBB097,{'total': 750000000000},"['USD', '0.00']",HDD,5400.0,{'total': 8000000},"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Toshiba,HDKBB96,{'total': 1000000000000},"['USD', '0.049']",HDD,5400.0,{'total': 8000000},"2.5""",SATA 6 Gb/s,"['USD', '48.90']"
Toshiba,HDKBB97,{'total': 750000000000},"['USD', '0.00']",HDD,5400.0,{'total': 8000000},"2.5""",SATA 3 Gb/s,"['USD', '0.00']"
Toshiba,HDKCC00,{'total': 500000000000},"['USD', '0.054']",HDD,7200.0,{'total': 16000000},"2.5""",SATA 6 Gb/s,"['USD', '26.99']"
Toshiba,HDKPC08,{'total': 3000000000000},"['USD', '0.00']",HDD,7200.0,{'total': 64000000},"3.5""",SATA 3 Gb/s,"['USD', '0.00']"
Toshiba,HDWA110XZSTA,{'total': 1000000000000},"['USD', '0.00']",HDD,5700.0,{'total': 64000000},"3.5""",SATA 6 Gb/s,"['USD', '0.00']"
Toshiba,HDWA120XZSTA,{'total': 2000000000000},"['USD', '0.092']",HDD,5700.0,{'total': 64000000},"3.5""",SATA 6 Gb/s,"['USD', '184.28']"
Toshiba,HDWA130XZSTA,{'total': 3000000000000},"['USD', '0.00']",HDD,5700.0,{'total': 64000000},"3.5""",SATA 6 Gb/s,"['USD', '0.00']"
Toshiba,HDWJ105XZSTA,{'total': 500000000000},"['USD', '0.00']",HDD,5400.0,{'total': 8000000},"2.5""",SATA 3 Gb/s,"['USD', '0.00']"
Toshiba,HDWJ110XZSTA,{'total': 1000000000000},"['USD', '0.00']",HDD,5400.0,{'total': 8000000},"2.5""",SATA 3 Gb/s,"['USD', '0.00']"
Toshiba,MBF230LRC,{'total': 300000000000},"['USD', '0.00']",HDD,10000.0,{'total': 16000000},"3.5""",SAS 6 Gb/s,"['USD', '0.00']"
Toshiba,MBF245LRC,{'total': 450000000000},"['USD', '0.00']",HDD,10025.0,{'total': 16000000},"2.5""",SATA 6 Gb/s,"['USD', '0.00']"
Toshiba,MC04ACA400E,{'total': 2000000000000},"['USD', '0.00']",HDD,7200.0,{'total': 128000000},"3.5""",SATA 6 Gb/s,"['USD', '0.00']"
Toshiba,MD03ACA-V,{'total': 3000000000000},"['USD', '0.00']",HDD,7200.0,{'total': 64000000},"3.5""",SATA 6 Gb/s,"['USD', '0.00']"
Toshiba,MD04ACA400,{'total': 4000000000000},"['USD', '0.035']",HDD,7200.0,{'total': 64000000},"3.5""",SATA 6 Gb/s,"['USD', '138.99']"
Toshiba,MD04ACA500,{'total': 5000000000000},"['USD', '0.037']",HDD,7200.0,{'total': 128000000},"3.5""",SATA 6 Gb/s,"['USD', '185.00']"
Toshiba,MD04ACA600,{'total': 6000000000000},"['USD', '0.026']",HDD,7200.0,{'total': 128000000},"3.5""",SATA 6 Gb/s,"['USD', '158.99']"
Toshiba,MG03ACA400,{'total': 4000000000000},"['USD', '0.00']",HDD,7200.0,{'total': 64000000},"3.5""",SATA 6 Gb/s,"['USD', '0.00']"
Toshiba,MG03SCA400,{'total': 4000000000000},"['USD', '0.030']",HDD,7200.0,{'total': 64000000},"3.5""",SAS 6 Gb/s,"['USD', '119.99']"
Toshiba,MG04ACA200E,{'total': 2000000000000},"['USD', '0.062']",HDD,7200.0,{'total': 64000000},"3.5""",SATA 6 Gb/s,"['USD', '124.74']"
Toshiba,MG04ACA200N,{'total': 2000000000000},"['USD', '0.00']",HDD,7200.0,{'total': 128000000},"3.5""",SATA 6 Gb/s,"['USD', '0.00']"
Toshiba,MG04ACA400E,{'total': 4000000000000},"['USD', '0.049']",HDD,7200.0,{'total': 64000000},"3.5""",SATA 6 Gb/s,"['USD', '196.36']"
Toshiba,MG04ACA600E,{'total': 6000000000000},"['USD', '0.028']",HDD,7200.0,{'total': 128000000},"3.5""",SATA 6 Gb/s,"['USD', '169.00']"
Toshiba,MG05ACA800E,{'total': 8000000000000},"['USD', '0.031']",HDD,7200.0,{'total': 128000000},"3.5""",SATA 6 Gb/s,"['USD', '249.00']"
Toshiba,MG06ACA10TE,{'total': 10000000000000},"['USD', '0.022']",HDD,7200.0,{'total': 256000000},"3.5""",SATA 6 Gb/s,"['USD', '224.99']"
Toshiba,MG06ACA800E,{'total': 8000000000000},"['USD', '0.026']",HDD,7200.0,{'total': 256000000},"3.5""",SATA 6 Gb/s,"['USD', '212.00']"
Toshiba,MG07ACA12TE,{'total': 12000000000000},"['USD', '0.022']",HDD,7200.0,{'total': 256000000},"3.5""",SATA 6 Gb/s,"['USD', '268.99']"
